"ID","Date","Umpire","Home Team","Away Team","Teams","Home Score","Away Score","Called Pitches","Called Wrong","Accuracy","Consistency","Favor [Home]","Total Run Impact"
"633135","2021-07-25","Bill Miller","MIA","SD","MIASD","9","3","149","10","93.3","96.9","-0.50","1.07"
"633136","2021-07-25","Tim Timmons","HOU","TEX","HOUTEX","3","1","144","11","92.4","96.8","0.27","1.75"
"633151","2021-07-25","Dan Iassogna","MIL","CWS","MILCWS","1","3","145","14","90.3","96.7","-0.84","2.29"
"633156","2021-07-25","Edwin Moscoso","BAL","WSH","BALWSH","5","4","150","13","91.3","95.9","-0.40","2.62"
"633169","2021-07-25","Mike Muchlinski","SEA","OAK","SEAOAK","4","3","137","5","96.4","97.8","0.46","0.60"
"633171","2021-07-25","Jeff Nelson","SF","PIT","SFPIT","6","1","149","7","95.3","95.9","-0.43","0.99"
"633172","2021-07-25","Jerry Meals","LAD","COL","LADCOL","3","2","147","15","89.8","93.0","0.49","2.03"
"633174","2021-07-25","Brian O'Nora","NYM","TOR","NYMTOR","5","4","151","14","90.7","91.8","0.32","2.20"
"633177","2021-07-25","Chad Fairchild","CIN","STL","CINSTL","6","10","214","15","93.0","96.0","1.08","3.32"
"633179","2021-07-25","Cory Blaser","MIN","LAA","MINLAA","2","6","114","8","93.0","96.1","-0.24","1.19"
"633183","2021-07-25","Jeremy Riggs","KC","DET","KCDET","6","1","118","4","96.6","98.8","0.19","0.44"
"633192","2021-07-25","Lance Barksdale","PHI","ATL","PHIATL","2","1","114","7","93.9","98.5","-0.10","0.52"
"633194","2021-07-25","Chad Whitson","CLE","TB","CLETB","3","2","122","8","93.4","94.9","-0.44","1.02"
"633198","2021-07-25","Chris Guccione","BOS","NYY","BOSNYY","5","4","122","11","91.0","92.7","-0.10","2.06"
"633204","2021-07-25","Chris Conroy","CHC","ARI","CHCARI","5","1","150","6","96.0","100.0","-0.31","0.63"
"633140","2021-07-24","Nestor Ceja","SEA","OAK","SEAOAK","5","4","167","12","92.8","92.0","0.60","1.26"
"633144","2021-07-24","Laz Diaz","SF","PIT","SFPIT","2","10","156","10","93.6","96.2","0.94","1.28"
"633154","2021-07-24","Sean Barber","BOS","NYY","BOSNYY","3","4","127","7","94.5","98.7","0.02","0.62"
"633167","2021-07-24","Jeremie Rehak","MIL","CWS","MILCWS","6","1","145","4","97.2","98.1","-0.26","1.69"
"633175","2021-07-24","Adam Hamari","CIN","STL","CINSTL","5","3","137","9","93.4","95.9","-0.21","1.71"
"633185","2021-07-24","Tony Randazzo","CLE","TB","CLETB","2","8","126","9","92.9","93.6","0.03","1.68"
"633186","2021-07-24","Pat Hoberg","CHC","ARI","CHCARI","3","7","143","7","95.1","99.0","-0.13","0.52"
"633188","2021-07-24","Vic Carapazza","LAD","COL","LADCOL","1","0","122","10","91.8","94.6","-0.01","1.24"
"633195","2021-07-24","Nic Lentz","BAL","WSH","BALWSH","5","3","128","3","97.7","98.9","-0.53","0.52"
"633197","2021-07-24","Alfonso Marquez","HOU","TEX","HOUTEX","4","1","190","13","93.2","94.6","-0.29","2.21"
"633201","2021-07-24","Mark Carlson","KC","DET","KCDET","9","8","163","5","96.9","98.3","0.28","0.57"
"633202","2021-07-24","Angel Hernandez","PHI","ATL","PHIATL","3","15","172","17","90.1","92.2","0.78","1.83"
"633209","2021-07-24","Tom Hallion","MIN","LAA","MINLAA","1","2","119","6","95.0","98.7","-0.12","0.54"
"633210","2021-07-24","Doug Eddings","MIA","SD","MIASD","3","2","150","18","88.0","93.3","0.69","2.45"
"633272","2021-07-24","D.J. Reyburn","NYM","TOR","NYMTOR","3","10","152","10","93.4","97.0","-0.06","0.90"
"633159","2021-07-23","Roberto Ortiz","MIN","LAA","MINLAA","5","4","141","14","90.1","90.6","0.70","2.53"
"633163","2021-07-23","John Libka","MIL","CWS","MILCWS","7","1","145","6","95.9","97.0","0.33","0.71"
"633164","2021-07-23","Malachi Moore","MIA","SD","MIASD","2","5","171","20","88.3","88.9","0.18","1.78"
"633170","2021-07-23","Bill Welke","CHC","ARI","CHCARI","8","3","162","12","92.6","92.7","0.16","1.75"
"633173","2021-07-23","Ed Hickox","LAD","COL","LADCOL","6","9","176","18","89.8","96.4","-0.13","1.97"
"633176","2021-07-23","Joe West","BAL","WSH","BALWSH","6","1","144","19","86.8","94.1","-0.99","2.86"
"633181","2021-07-23","Alan Porter","BOS","NYY","BOSNYY","6","2","175","9","94.9","98.2","-0.48","1.21"
"633184","2021-07-23","CB Bucknor","CIN","STL","CINSTL","6","5","174","13","92.5","94.4","1.26","1.65"
"633208","2021-07-23","Nick Mahrley","HOU","TEX","HOUTEX","7","3","172","10","94.2","95.6","-0.11","1.21"
"633211","2021-07-23","Todd Tichenor","CLE","TB","CLETB","5","10","159","8","95.0","100.0","-0.88","1.07"
"633214","2021-07-23","Stu Scheurwater","PHI","ATL","PHIATL","5","1","146","6","95.9","95.0","0.50","0.85"
"633215","2021-07-23","Mike Estabrook","SF","PIT","SFPIT","4","6","182","11","94.0","92.2","-0.51","1.85"
"633221","2021-07-23","Ryan Blakney","NYM","TOR","NYMTOR","3","0","137","6","95.6","96.5","0.33","1.04"
"633229","2021-07-23","Jim Wolf","SEA","OAK","SEAOAK","4","3","144","8","94.4","93.9","-0.96","1.25"
"633232","2021-07-23","Ryan Additon","KC","DET","KCDET","5","3","139","6","95.7","98.9","-0.59","0.84"
"633178","2021-07-22","Manny Gonzalez","STL","CHC","STLCHC","3","2","148","10","93.2","99.0","-0.04","1.63"
"633180","2021-07-22","Jim Reynolds","CLE","TB","CLETB","4","5","170","13","92.4","98.4","0.34","1.76"
"633193","2021-07-22","Ramon De Jesus","BOS","NYY","BOSNYY","5","4","174","8","95.4","92.7","0.33","0.78"
"633220","2021-07-22","Phil Cuzzi","MIN","LAA","MINLAA","2","3","122","5","95.9","97.3","-0.09","0.35"
"633231","2021-07-22","Sam Holbrook","SEA","OAK","SEAOAK","1","4","173","8","95.4","98.3","0.81","1.19"
"633244","2021-07-22","Jansen Visconti","LAD","SF","LADSF","3","5","140","9","93.6","98.9","0.22","1.54"
"633258","2021-07-22","Ron Kulpa","DET","TEX","DETTEX","7","5","142","10","93.0","96.2","-0.09","1.55"
"633269","2021-07-22","Brian Knight","MIA","SD","MIASD","2","3","200","14","93.0","96.3","-0.93","1.66"
"633276","2021-07-22","Ted Barrett","PHI","ATL","PHIATL","2","7","155","8","94.8","99.1","0.29","0.89"
"633187","2021-07-21","Chad Whitson","TOR","BOS","TORBOS","4","7","129","4","96.9","100.0","0.34","0.33"
"633190","2021-07-21","Ben May","COL","SEA","COLSEA","6","3","137","9","93.4","100.0","0.18","1.45"
"633191","2021-07-21","Cory Blaser","WSH","MIA","WSHMIA","1","3","146","5","96.6","99.0","0.48","0.48"
"633196","2021-07-21","Jerry Meals","CIN","NYM","CINNYM","0","7","150","11","92.7","92.2","0.39","0.98"
"633203","2021-07-21","Chad Fairchild","DET","TEX","DETTEX","4","2","119","13","89.1","98.8","-0.99","1.33"
"633205","2021-07-21","Chris Guccione","CWS","MIN","CWSMIN","2","7","149","9","94.0","94.2","-1.61","1.94"
"633213","2021-07-21","James Hoye","NYY","PHI","NYYPHI","6","5","219","14","93.6","94.7","-0.62","1.73"
"633217","2021-07-21","Andy Fletcher","LAD","SF","LADSF","2","4","140","15","89.3","96.7","-0.67","1.95"
"633222","2021-07-21","Jordan Baker","HOU","CLE","HOUCLE","4","5","143","9","93.7","98.9","-0.25","0.88"
"633224","2021-07-21","Carlos Torres","ATL","SD","ATLSD","5","6","170","11","93.5","93.5","0.32","1.79"
"633225","2021-07-21","Fieldin Culbreth","TB","BAL","TBBAL","5","4","140","12","91.4","95.7","0.52","1.83"
"633227","2021-07-21","Lance Barksdale","MIL","KC","MILKC","3","6","153","9","94.1","97.1","0.75","1.07"
"633241","2021-07-21","Jeff Nelson","STL","CHC","STLCHC","3","2","146","7","95.2","97.8","-0.98","1.57"
"633250","2021-07-21","Tim Timmons","ATL","SD","ATLSD","2","3","122","12","90.2","98.9","-0.48","1.54"
"633260","2021-07-21","Mike Muchlinski","ARI","PIT","ARIPIT","6","4","151","9","94.0","98.0","0.25","1.11"
"633199","2021-07-20","Dan Iassogna","LAD","SF","LADSF","8","6","149","10","93.3","97.9","-0.08","1.50"
"633200","2021-07-20","Bruce Dreckman","HOU","CLE","HOUCLE","9","3","142","7","95.1","98.9","-0.45","0.81"
"633207","2021-07-20","Bill Miller","OAK","LAA","OAKLAA","6","0","142","9","93.7","96.4","0.86","0.93"
"633212","2021-07-20","Adam Hamari","DET","TEX","DETTEX","4","1","123","14","88.6","93.6","-1.21","1.85"
"633216","2021-07-20","Mark Carlson","NYY","PHI","NYYPHI","6","4","178","18","89.9","94.5","0.94","2.88"
"633223","2021-07-20","Angel Hernandez","MIL","KC","MILKC","2","5","151","4","97.4","98.1","-0.07","0.27"
"633230","2021-07-20","Laz Diaz","STL","CHC","STLCHC","6","7","168","13","92.3","96.4","0.61","2.54"
"633234","2021-07-20","Vic Carapazza","CIN","NYM","CINNYM","4","3","157","6","96.2","98.0","0.51","0.68"
"633240","2021-07-20","Alfonso Marquez","ATL","SD","ATLSD","2","1","133","3","97.7","98.9","0.05","0.27"
"633242","2021-07-20","Tom Hallion","WSH","MIA","WSHMIA","6","3","128","8","93.8","93.2","-0.34","1.16"
"633245","2021-07-20","Chris Conroy","COL","SEA","COLSEA","4","6","149","12","91.9","90.0","-0.90","1.60"
"633254","2021-07-20","Nestor Ceja","ARI","PIT","ARIPIT","11","6","159","14","91.2","95.1","-1.40","1.94"
"633257","2021-07-20","Brian O'Nora","TB","BAL","TBBAL","9","3","148","9","93.9","99.0","0.14","1.15"
"633268","2021-07-20","Sean Barber","CWS","MIN","CWSMIN","9","5","158","5","96.8","97.4","0.00","0.85"
"633218","2021-07-19","Tony Randazzo","TOR","BOS","TORBOS","4","13","169","10","94.1","99.1","0.00","1.21"
"633226","2021-07-19","Mike Estabrook","STL","CHC","STLCHC","8","3","147","7","95.2","97.9","0.14","0.63"
"633233","2021-07-19","Roberto Ortiz","WSH","MIA","WSHMIA","18","1","125","12","90.4","89.7","-0.31","1.23"
"633236","2021-07-19","D.J. Reyburn","TB","BAL","TBBAL","1","6","152","15","90.1","95.6","0.07","1.76"
"633243","2021-07-19","Jim Wolf","ARI","PIT","ARIPIT","4","2","149","10","93.3","95.7","-1.07","1.63"
"633249","2021-07-19","Doug Eddings","OAK","LAA","OAKLAA","4","1","137","16","88.3","93.5","0.66","3.23"
"633259","2021-07-19","Jeremie Rehak","LAD","SF","LADSF","2","7","176","13","92.6","95.8","0.05","2.25"
"633271","2021-07-19","Ed Hickox","CIN","NYM","CINNYM","11","15","202","16","92.1","93.9","-0.39","2.22"
"633277","2021-07-19","Edwin Moscoso","HOU","CLE","HOUCLE","4","3","174","5","97.1","98.2","-0.42","0.83"
"633278","2021-07-19","Ramon De Jesus","CWS","MIN","CWSMIN","2","3","129","9","93.0","98.9","0.37","0.69"
"633329","2021-07-19","CB Bucknor","DET","TEX","DETTEX","14","0","157","16","89.8","90.6","-0.64","1.94"
"633476","2021-07-19","Alan Porter","CWS","MIN","CWSMIN","5","3","99","4","96.0","100.0","0.07","0.30"
"633228","2021-07-18","Todd Tichenor","STL","SF","STLSF","2","1","140","8","94.3","94.0","-0.35","0.76"
"633235","2021-07-18","Jeremy Riggs","PIT","NYM","PITNYM","6","7","165","17","89.7","94.7","-0.59","2.45"
"633237","2021-07-18","Adrian Johnson","ATL","TB","ATLTB","5","7","149","5","96.6","98.0","0.01","0.40"
"633238","2021-07-18","Gabe Morales","OAK","CLE","OAKCLE","2","4","125","7","94.4","98.8","0.88","1.12"
"633239","2021-07-18","Phil Cuzzi","PHI","MIA","PHIMIA","7","4","137","6","95.6","98.9","0.16","0.59"
"633247","2021-07-18","Scott Barry","CWS","HOU","CWSHOU","4","0","111","9","91.9","94.1","-0.03","0.60"
"633251","2021-07-18","Rob Drake","ARI","CHC","ARICHC","6","4","137","11","92.0","96.0","2.27","2.57"
"633252","2021-07-18","Lance Barrett","CIN","MIL","CINMIL","0","8","161","23","85.7","94.2","0.97","3.49"
"633255","2021-07-18","Cory Blaser","COL","LAD","COLLAD","6","5","143","8","94.4","92.8","0.12","0.82"
"633256","2021-07-18","Stu Scheurwater","TOR","TEX","TORTEX","5","0","87","6","93.1","96.7","-0.37","0.80"
"633273","2021-07-18","Manny Gonzalez","NYY","BOS","NYYBOS","9","1","183","5","97.3","96.2","-0.60","1.00"
"633280","2021-07-18","Nick Mahrley","DET","MIN","DETMIN","7","0","135","9","93.3","96.9","-0.79","1.39"
"633284","2021-07-18","Joe West","LAA","SEA","LAASEA","4","7","145","10","93.1","94.8","-0.09","1.45"
"633287","2021-07-18","Pat Hoberg","KC","BAL","KCBAL","0","5","160","8","95.0","93.7","0.01","0.81"
"633292","2021-07-18","Ryan Additon","TOR","TEX","TORTEX","10","0","93","8","91.4","95.5","0.56","1.00"
"633300","2021-07-18","Chris Segal","WSH","SD","WSHSD","8","7","174","9","94.8","97.3","0.19","1.09"
"633248","2021-07-17","Bill Welke","KC","BAL","KCBAL","4","8","154","15","90.3","92.0","-0.53","3.14"
"633253","2021-07-17","Carlos Torres","CIN","MIL","CINMIL","4","7","199","11","94.5","97.1","-0.07","1.37"
"633261","2021-07-17","Mark Ripperger","COL","LAD","COLLAD","2","9","125","10","92.0","97.3","0.74","1.75"
"633262","2021-07-17","Brian Knight","CWS","HOU","CWSHOU","10","1","131","10","92.4","95.2","-0.05","1.14"
"633267","2021-07-17","Jordan Baker","WSH","SD","WSHSD","4","10","182","14","92.3","96.1","-0.81","1.60"
"633275","2021-07-17","Tripp Gibson","DET","MIN","DETMIN","5","4","116","1","99.1","98.7","-0.12","0.12"
"633281","2021-07-17","Jim Reynolds","STL","SF","STLSF","3","1","132","6","95.5","98.9","0.20","0.58"
"633286","2021-07-17","Nic Lentz","LAA","SEA","LAASEA","9","4","139","6","95.7","99.0","-0.17","0.84"
"633290","2021-07-17","Marvin Hudson","PIT","NYM","PITNYM","9","7","180","13","92.8","96.9","0.24","2.81"
"633298","2021-07-17","Jeff Nelson","NYY","BOS","NYYBOS","3","1","118","11","90.7","98.5","0.42","1.97"
"633299","2021-07-17","Kerwin Danley","PHI","MIA","PHIMIA","4","2","149","19","87.2","94.7","0.95","2.60"
"633303","2021-07-17","David Rackley","ATL","TB","ATLTB","9","0","122","8","93.4","97.5","0.73","0.86"
"633306","2021-07-17","Andy Fletcher","OAK","CLE","OAKCLE","2","3","158","10","93.7","97.3","0.33","1.00"
"633319","2021-07-17","Ted Barrett","ARI","CHC","ARICHC","2","4","141","10","92.9","97.9","-0.25","1.42"
"634222","2021-07-17","Hunter Wendelstedt","DET","MIN","DETMIN","1","0","105","8","92.4","94.0","-0.41","1.33"
"633263","2021-07-16","Tim Timmons","CIN","MIL","CINMIL","6","11","180","6","96.7","97.5","0.30","1.04"
